Date Time,Water Level,SiteID,Source,Date,Time,Measured Water Level,VDatum,Offset,Identifier
2020-01-01 10:36:00-05:00,2.644,8551762,NOAA,2020-01-01,10:36:00,2.684,MSL,-0.04,8551762-2020-0
2020-01-02 11:18:00-05:00,2.667,8551762,NOAA,2020-01-02,11:18:00,2.707,MSL,-0.04,8551762-2020-1
2020-01-03 12:12:00-05:00,2.558,8551762,NOAA,2020-01-03,12:12:00,2.598,MSL,-0.04,8551762-2020-2
2020-01-04 00:54:00-05:00,3.231,8551762,NOAA,2020-01-04,00:54:00,3.271,MSL,-0.04,8551762-2020-3
2020-01-05 14:24:00-05:00,1.24,8551762,NOAA,2020-01-05,14:24:00,1.28,MSL,-0.04,8551762-2020-4
2020-01-06 02:24:00-05:00,3.169,8551762,NOAA,2020-01-06,02:24:00,3.209,MSL,-0.04,8551762-2020-5
2020-01-07 03:24:00-05:00,3.182,8551762,NOAA,2020-01-07,03:24:00,3.222,MSL,-0.04,8551762-2020-6
2020-01-08 04:12:00-05:00,3.333,8551762,NOAA,2020-01-08,04:12:00,3.373,MSL,-0.04,8551762-2020-7
2020-01-09 17:30:00-05:00,1.8399999999999999,8551762,NOAA,2020-01-09,17:30:00,1.88,MSL,-0.04,8551762-2020-8
2020-01-10 06:06:00-05:00,3.215,8551762,NOAA,2020-01-10,06:06:00,3.255,MSL,-0.04,8551762-2020-9
2020-01-11 06:54:00-05:00,3.464,8551762,NOAA,2020-01-11,06:54:00,3.504,MSL,-0.04,8551762-2020-10
2020-01-12 07:24:00-05:00,2.709,8551762,NOAA,2020-01-12,07:24:00,2.749,MSL,-0.04,8551762-2020-11
2020-01-13 08:12:00-05:00,3.352,8551762,NOAA,2020-01-13,08:12:00,3.392,MSL,-0.04,8551762-2020-12
2020-01-14 09:06:00-05:00,3.68,8551762,NOAA,2020-01-14,09:06:00,3.72,MSL,-0.04,8551762-2020-13
2020-01-15 09:54:00-05:00,3.346,8551762,NOAA,2020-01-15,09:54:00,3.386,MSL,-0.04,8551762-2020-14
2020-01-16 10:12:00-05:00,1.581,8551762,NOAA,2020-01-16,10:12:00,1.621,MSL,-0.04,8551762-2020-15
2020-01-17 12:18:00-05:00,1.587,8551762,NOAA,2020-01-17,12:18:00,1.627,MSL,-0.04,8551762-2020-16
2020-01-18 00:42:00-05:00,3.467,8551762,NOAA,2020-01-18,00:42:00,3.507,MSL,-0.04,8551762-2020-17
2020-01-19 01:36:00-05:00,3.339,8551762,NOAA,2020-01-19,01:36:00,3.379,MSL,-0.04,8551762-2020-18
2020-01-20 02:54:00-05:00,1.814,8551762,NOAA,2020-01-20,02:54:00,1.854,MSL,-0.04,8551762-2020-19
2020-01-21 03:42:00-05:00,3.195,8551762,NOAA,2020-01-21,03:42:00,3.235,MSL,-0.04,8551762-2020-20
2020-01-22 04:24:00-05:00,3.451,8551762,NOAA,2020-01-22,04:24:00,3.491,MSL,-0.04,8551762-2020-21
2020-01-23 05:18:00-05:00,3.2439999999999998,8551762,NOAA,2020-01-23,05:18:00,3.284,MSL,-0.04,8551762-2020-22
2020-01-24 06:12:00-05:00,3.392,8551762,NOAA,2020-01-24,06:12:00,3.432,MSL,-0.04,8551762-2020-23
2020-01-25 06:48:00-05:00,4.783,8551762,NOAA,2020-01-25,06:48:00,4.823,MSL,-0.04,8551762-2020-24
2020-01-26 07:18:00-05:00,3.854,8551762,NOAA,2020-01-26,07:18:00,3.894,MSL,-0.04,8551762-2020-25
2020-01-27 08:00:00-05:00,3.195,8551762,NOAA,2020-01-27,08:00:00,3.235,MSL,-0.04,8551762-2020-26
2020-01-28 08:30:00-05:00,2.585,8551762,NOAA,2020-01-28,08:30:00,2.625,MSL,-0.04,8551762-2020-27
2020-01-29 09:18:00-05:00,2.8729999999999998,8551762,NOAA,2020-01-29,09:18:00,2.913,MSL,-0.04,8551762-2020-28
2020-01-30 09:48:00-05:00,3.188,8551762,NOAA,2020-01-30,09:48:00,3.228,MSL,-0.04,8551762-2020-29
2020-01-30 22:18:00-05:00,2.936,8551762,NOAA,2020-01-30,22:18:00,2.976,MSL,-0.04,8551762-2020-30
2020-01-31 23:00:00-05:00,2.9819999999999998,8551762,NOAA,2020-01-31,23:00:00,3.022,MSL,-0.04,8551762-2020-31
2020-02-01 23:42:00-05:00,3.165,8551762,NOAA,2020-02-01,23:42:00,3.205,MSL,-0.04,8551762-2020-32
2020-02-03 00:36:00-05:00,3.215,8551762,NOAA,2020-02-03,00:36:00,3.255,MSL,-0.04,8551762-2020-33
2020-02-04 01:48:00-05:00,3.356,8551762,NOAA,2020-02-04,01:48:00,3.396,MSL,-0.04,8551762-2020-34
2020-02-05 02:36:00-05:00,3.192,8551762,NOAA,2020-02-05,02:36:00,3.232,MSL,-0.04,8551762-2020-35
2020-02-06 03:30:00-05:00,3.867,8551762,NOAA,2020-02-06,03:30:00,3.907,MSL,-0.04,8551762-2020-36
2020-02-07 04:48:00-05:00,4.832,8551762,NOAA,2020-02-07,04:48:00,4.872,MSL,-0.04,8551762-2020-37
2020-02-08 05:48:00-05:00,2.093,8551762,NOAA,2020-02-08,05:48:00,2.133,MSL,-0.04,8551762-2020-38
2020-02-09 06:36:00-05:00,3.096,8551762,NOAA,2020-02-09,06:36:00,3.136,MSL,-0.04,8551762-2020-39
2020-02-10 07:12:00-05:00,3.618,8551762,NOAA,2020-02-10,07:12:00,3.658,MSL,-0.04,8551762-2020-40
2020-02-11 08:06:00-05:00,3.585,8551762,NOAA,2020-02-11,08:06:00,3.625,MSL,-0.04,8551762-2020-41
2020-02-12 08:54:00-05:00,3.3489999999999998,8551762,NOAA,2020-02-12,08:54:00,3.389,MSL,-0.04,8551762-2020-42
2020-02-13 09:42:00-05:00,3.428,8551762,NOAA,2020-02-13,09:42:00,3.468,MSL,-0.04,8551762-2020-43
2020-02-13 22:06:00-05:00,2.447,8551762,NOAA,2020-02-13,22:06:00,2.487,MSL,-0.04,8551762-2020-44
2020-02-14 23:12:00-05:00,2.703,8551762,NOAA,2020-02-14,23:12:00,2.743,MSL,-0.04,8551762-2020-45
2020-02-16 00:06:00-05:00,3.0869999999999997,8551762,NOAA,2020-02-16,00:06:00,3.127,MSL,-0.04,8551762-2020-46
2020-02-17 01:18:00-05:00,2.719,8551762,NOAA,2020-02-17,01:18:00,2.759,MSL,-0.04,8551762-2020-47
2020-02-18 02:24:00-05:00,3.431,8551762,NOAA,2020-02-18,02:24:00,3.471,MSL,-0.04,8551762-2020-48
2020-02-19 03:00:00-05:00,2.959,8551762,NOAA,2020-02-19,03:00:00,2.999,MSL,-0.04,8551762-2020-49
2020-02-20 04:24:00-05:00,2.483,8551762,NOAA,2020-02-20,04:24:00,2.523,MSL,-0.04,8551762-2020-50
2020-02-21 05:18:00-05:00,2.319,8551762,NOAA,2020-02-21,05:18:00,2.359,MSL,-0.04,8551762-2020-51
2020-02-22 05:42:00-05:00,2.952,8551762,NOAA,2020-02-22,05:42:00,2.992,MSL,-0.04,8551762-2020-52
2020-02-23 06:42:00-05:00,2.667,8551762,NOAA,2020-02-23,06:42:00,2.707,MSL,-0.04,8551762-2020-53
2020-02-24 07:06:00-05:00,3.179,8551762,NOAA,2020-02-24,07:06:00,3.219,MSL,-0.04,8551762-2020-54
2020-02-25 07:36:00-05:00,3.4699999999999998,8551762,NOAA,2020-02-25,07:36:00,3.51,MSL,-0.04,8551762-2020-55
2020-02-26 08:12:00-05:00,3.441,8551762,NOAA,2020-02-26,08:12:00,3.481,MSL,-0.04,8551762-2020-56
2020-02-26 20:30:00-05:00,3.684,8551762,NOAA,2020-02-26,20:30:00,3.724,MSL,-0.04,8551762-2020-57
2020-02-28 09:24:00-05:00,1.2489999999999999,8551762,NOAA,2020-02-28,09:24:00,1.289,MSL,-0.04,8551762-2020-58
2020-02-28 21:36:00-05:00,1.512,8551762,NOAA,2020-02-28,21:36:00,1.552,MSL,-0.04,8551762-2020-59
2020-03-01 10:36:00-05:00,1.9809999999999999,8551762,NOAA,2020-03-01,10:36:00,2.021,MSL,-0.04,8551762-2020-60
2020-03-01 22:48:00-05:00,3.405,8551762,NOAA,2020-03-01,22:48:00,3.445,MSL,-0.04,8551762-2020-61
2020-03-02 23:48:00-05:00,2.788,8551762,NOAA,2020-03-02,23:48:00,2.828,MSL,-0.04,8551762-2020-62
2020-03-04 01:12:00-05:00,2.46,8551762,NOAA,2020-03-04,01:12:00,2.5,MSL,-0.04,8551762-2020-63
2020-03-05 02:12:00-05:00,2.243,8551762,NOAA,2020-03-05,02:12:00,2.283,MSL,-0.04,8551762-2020-64
2020-03-06 03:18:00-05:00,3.493,8551762,NOAA,2020-03-06,03:18:00,3.533,MSL,-0.04,8551762-2020-65
2020-03-07 17:06:00-05:00,3.3489999999999998,8551762,NOAA,2020-03-07,17:06:00,3.389,MSL,-0.04,8551762-2020-66
2020-03-08 06:06:00-04:00,4.324,8551762,NOAA,2020-03-08,06:06:00,4.364,MSL,-0.04,8551762-2020-67
2020-03-09 07:06:00-04:00,3.31,8551762,NOAA,2020-03-09,07:06:00,3.35,MSL,-0.04,8551762-2020-68
2020-03-10 08:00:00-04:00,3.208,8551762,NOAA,2020-03-10,08:00:00,3.248,MSL,-0.04,8551762-2020-69
2020-03-11 08:48:00-04:00,3.402,8551762,NOAA,2020-03-11,08:48:00,3.442,MSL,-0.04,8551762-2020-70
2020-03-11 21:06:00-04:00,3.69,8551762,NOAA,2020-03-11,21:06:00,3.73,MSL,-0.04,8551762-2020-71
2020-03-12 22:06:00-04:00,4.11,8551762,NOAA,2020-03-12,22:06:00,4.15,MSL,-0.04,8551762-2020-72
